# 
# Header Description:
# 
# Version: v3.0.6.1 Platform: 12 Manufacturer: motorola Model: moto g51 5G
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
Status,1682237141000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237141000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237141000,27,13,3,18,1600312450,17.30,354.0,29.0,1,1,0,13.299999
Status,1682237141000,27,14,3,15,1602000000,18.10,171.0,60.0,1,1,0,14.1
Status,1682237141000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237141000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237141000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237141000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237141000,27,19,6,27,1575420030,20.00,97.0,74.0,1,1,0,15.7
Status,1682237141000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237141000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237141000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237141000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237141000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237141000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237141000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Raw,1682237141422,668380349000000,18,,-1365603979073394409,-0.32869911193847656,547.6032965816557,1.214281738010731,72.8996234753843,69,6,0.0,16399,29159348532473,92,18.8,522.603515625,2.808500051498413,16,0.0,0.0,1575420030,,,,0,,1,-0.15,15.200000000000001,0.0,0.0,,,C,683767417950017
Raw,1682237141422,668380349000000,18,,-1365603979073394409,-0.32869911193847656,547.6032965816557,1.214281738010731,72.8996234753843,69,27,0.0,23567,29159344238421,92,20.0,29.619211196899414,2.6455001831054688,16,0.0,0.0,1575420030,,,,0,,6,-0.14,15.7,-1473.504150390625,17.659374237060547,,,C,683767417950017
Fix,GPS,13.0075639200,80.2500404100,-45.38995361328125,0.0,59.752132,,1682237142000,2.114001,,683767993062256,53.797256
Status,1682237142000,27,0,1,6,1575420030,18.80,18.0,36.0,1,1,1,15.199999
Status,1682237142000,27,1,1,12,1575420030,17.20,329.0,24.0,0,1,0,13.6
Status,1682237142000,27,2,1,24,1575420030,15.60,266.0,31.0,1,1,0,12.0
Status,1682237142000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237142000,27,4,1,11,1575420030,0.00,316.0,65.0,0,1,0,0.0
Status,1682237142000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237142000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237142000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237142000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237142000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237142000,27,10,4,194,1575420030,0.00,120.0,29.0,0,1,0,0.0
Status,1682237142000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237142000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237142000,27,13,3,18,1600312450,16.00,354.0,29.0,0,1,0,12.0
Status,1682237142000,27,14,3,15,1602000000,18.10,171.0,60.0,1,1,0,14.1
Status,1682237142000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237142000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237142000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237142000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237142000,27,19,6,27,1575420030,20.00,97.0,74.0,1,1,0,15.7
Status,1682237142000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237142000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237142000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237142000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237142000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237142000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237142000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Raw,1682237142422,668381349000000,18,,-1365603979073394410,-0.5505943298339844,505.99733367562294,-2.1786616344494587,63.277125655377205,69,18,0.0,49359,39942349961120,139,16.0,384.9613952636719,6.050000190734863,16,0.0,0.0,1600312450,,,,0,,3,-0.43,12.0,3839.722900390625,16.71057891845703,,,C,683768416372933
Fix,GPS,13.0075639200,80.2500404100,-45.38824462890625,0.0,62.176258,,1682237143000,2.1716814,,683768993463558,54.845066
Status,1682237143000,27,0,1,6,1575420030,20.30,18.0,36.0,1,1,1,16.699999
Status,1682237143000,27,1,1,12,1575420030,17.20,329.0,24.0,0,1,0,13.6
Status,1682237143000,27,2,1,24,1575420030,18.90,266.0,31.0,1,1,0,15.299999
Status,1682237143000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237143000,27,4,1,11,1575420030,0.00,316.0,65.0,0,1,0,0.0
Status,1682237143000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237143000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237143000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237143000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237143000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237143000,27,10,4,194,1575420030,0.00,120.0,29.0,0,1,0,0.0
Status,1682237143000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237143000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237143000,27,13,3,18,1600312450,16.00,354.0,29.0,1,1,0,12.0
Status,1682237143000,27,14,3,15,1602000000,18.10,171.0,60.0,1,1,0,14.1
Status,1682237143000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237143000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237143000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237143000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237143000,27,19,6,27,1575420030,21.00,97.0,74.0,1,1,0,16.7
Status,1682237143000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237143000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237143000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237143000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237143000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237143000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237143000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Raw,1682237143422,668382349000000,18,,-1365603979073394412,-0.15991973876953125,581.302389036864,-1.6231890334330252,78.64070278713397,69,6,0.0,16399,29161348529015,80,20.3,523.1077880859375,1.868499994277954,16,0.0,0.0,1575420030,,,,0,,1,-0.18,16.7,0.0,0.0,,,C,683769413959807
Raw,1682237143422,668382349000000,18,,-1365603979073394412,-0.15991973876953125,581.302389036864,-1.6231890334330252,78.64070278713397,69,24,0.0,16399,29161346083229,92,18.9,102.07353210449219,2.805500030517578,16,0.0,0.0,1575420030,,,,0,,1,-0.18,15.299999999999999,0.0,0.0,,,C,683769413959807
Raw,1682237143422,668382349000000,18,,-1365603979073394412,-0.15991973876953125,581.302389036864,-1.6231890334330252,78.64070278713397,69,27,0.0,23567,29161344238166,80,21.0,30.49456024169922,1.8055000305175781,16,0.0,0.0,1575420030,,,,0,,6,-0.17,16.7,-1473.504150390625,17.659374237060547,,,C,683769413959807
Fix,GPS,13.0075639000,80.2500403700,-45.413482666015625,0.0,51.88403,,1682237144000,1.6643317,,683769992803713,54.837234
Status,1682237144000,27,0,1,6,1575420030,20.30,18.0,36.0,1,1,1,16.699999
Status,1682237144000,27,1,1,12,1575420030,15.30,329.0,24.0,0,1,0,11.700001
Status,1682237144000,27,2,1,24,1575420030,18.90,266.0,31.0,1,1,0,15.299999
Status,1682237144000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237144000,27,4,1,11,1575420030,0.00,316.0,65.0,0,1,0,0.0
Status,1682237144000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237144000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237144000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237144000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237144000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237144000,27,10,4,194,1575420030,0.00,120.0,29.0,0,1,0,0.0
Status,1682237144000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237144000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237144000,27,13,3,18,1600312450,16.00,354.0,29.0,1,1,0,12.0
Status,1682237144000,27,14,3,15,1602000000,18.10,171.0,60.0,1,1,0,14.1
Status,1682237144000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237144000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237144000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237144000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237144000,27,19,6,27,1575420030,21.00,97.0,74.0,1,1,0,16.7
Status,1682237144000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237144000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237144000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237144000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237144000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237144000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237144000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Raw,1682237144422,668383349000000,18,,-1365603979073394405,-0.48419952392578125,500.05270168185234,-1.7607845885305,50.26807631725364,69,12,0.0,16399,29162345042698,159,15.3,-601.4326782226562,7.674000263214111,16,0.0,0.0,1575420030,,,,0,,1,-0.13,11.700000000000001,0.0,0.0,,,C,683770419529078
Fix,GPS,13.0075639000,80.2500403600,-45.4249267578125,0.0,47.219353,,1682237145000,1.7489711,,683770993277202,49.735596
Status,1682237145000,27,0,1,6,1575420030,20.30,18.0,36.0,1,1,1,16.699999
Status,1682237145000,27,1,1,12,1575420030,15.30,329.0,24.0,1,1,0,11.700001
Status,1682237145000,27,2,1,24,1575420030,18.90,266.0,31.0,1,1,0,15.299999
Status,1682237145000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237145000,27,4,1,11,1575420030,0.00,316.0,65.0,0,1,0,0.0
Status,1682237145000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237145000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237145000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237145000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237145000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237145000,27,10,4,194,1575420030,0.00,120.0,29.0,0,1,0,0.0
Status,1682237145000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237145000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237145000,27,13,3,18,1600312450,16.00,354.0,29.0,1,1,0,12.0
Status,1682237145000,27,14,3,15,1602000000,18.10,171.0,60.0,1,1,0,14.1
Status,1682237145000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237145000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237145000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237145000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237145000,27,19,6,27,1575420030,22.40,97.0,74.0,1,1,0,18.099998
Status,1682237145000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237145000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237145000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237145000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237145000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237145000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237145000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Raw,1682237145422,668384349000000,18,,-1365603979073394407,-0.18293190002441406,478.9283557329327,-1.6730297507943315,69.50131455584103,69,27,0.0,23567,29163344238029,61,22.4,31.17961883544922,1.7255001068115234,16,0.0,0.0,1575420030,,,,0,,6,-0.16,18.099999999999998,-1473.504150390625,17.659374237060547,,,C,683771421441421
Fix,GPS,13.0075639000,80.2500403700,-45.399749755859375,0.0,45.059277,,1682237146000,1.799361,,683771993367670,46.406242
Status,1682237146000,27,0,1,6,1575420030,18.10,18.0,36.0,1,1,1,14.5
Status,1682237146000,27,1,1,12,1575420030,15.30,329.0,24.0,1,1,0,11.700001
Status,1682237146000,27,2,1,24,1575420030,19.30,266.0,31.0,1,1,0,15.699999
Status,1682237146000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237146000,27,4,1,11,1575420030,0.00,316.0,65.0,0,1,0,0.0
Status,1682237146000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237146000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237146000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237146000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237146000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237146000,27,10,4,194,1575420030,0.00,121.0,29.0,0,1,0,0.0
Status,1682237146000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237146000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237146000,27,13,3,18,1600312450,16.00,354.0,29.0,1,1,0,12.0
Status,1682237146000,27,14,3,15,1602000000,17.20,171.0,60.0,1,1,0,13.200001
Status,1682237146000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237146000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237146000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237146000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237146000,27,19,6,27,1575420030,21.50,97.0,74.0,1,1,0,17.2
Status,1682237146000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237146000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237146000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237146000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237146000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237146000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237146000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Raw,1682237146422,668385349000000,18,,-1365603979073394408,-0.4048271179199219,534.5051176846027,-1.2259267069005655,58.912374880348295,69,6,0.0,16399,29164348523906,106,18.1,523.0887451171875,2.808500051498413,16,0.0,0.0,1575420030,,,,0,,1,-0.15,14.500000000000002,0.0,0.0,,,C,683772414129701
Raw,1682237146422,668385349000000,18,,-1365603979073394408,-0.4048271179199219,534.5051176846027,-1.2259267069005655,58.912374880348295,69,24,0.0,16399,29164346082172,92,19.3,105.38462829589844,2.7055001258850098,16,0.0,0.0,1575420030,,,,0,,1,-0.15,15.700000000000001,0.0,0.0,,,C,683772414129701
Raw,1682237146422,668385349000000,18,,-1365603979073394408,-0.4048271179199219,534.5051176846027,-1.2259267069005655,58.912374880348295,69,15,0.0,49359,39946356527136,122,17.2,430.6101379394531,5.205500602722168,16,0.0,0.0,1602000000,,,,0,,3,-0.45,13.2,3839.722900390625,16.71057891845703,,,C,683772414129701
Raw,1682237146422,668385349000000,18,,-1365603979073394408,-0.4048271179199219,534.5051176846027,-1.2259267069005655,58.912374880348295,69,27,0.0,23567,29164344237981,70,21.5,31.16058921813965,1.0644999742507935,16,0.0,0.0,1575420030,,,,0,,6,-0.17,17.2,-1473.504150390625,17.659374237060547,,,C,683772414129701
Fix,GPS,13.0075639000,80.2500403800,-45.357391357421875,0.0,40.460987,,1682237147000,1.0920165,,683772993476577,45.41066
Status,1682237147000,27,0,1,6,1575420030,18.10,18.0,36.0,1,1,1,14.5
Status,1682237147000,27,1,1,12,1575420030,15.30,329.0,24.0,1,1,0,11.700001
Status,1682237147000,27,2,1,24,1575420030,19.30,266.0,31.0,1,1,0,15.699999
Status,1682237147000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237147000,27,4,1,11,1575420030,0.00,316.0,65.0,0,1,0,0.0
Status,1682237147000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237147000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237147000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237147000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237147000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237147000,27,10,4,194,1575420030,0.00,121.0,29.0,0,1,0,0.0
Status,1682237147000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237147000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237147000,27,13,3,18,1600312450,16.00,354.0,29.0,1,1,0,12.0
Status,1682237147000,27,14,3,15,1602000000,17.20,171.0,60.0,1,1,0,13.200001
Status,1682237147000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237147000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237147000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237147000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237147000,27,19,6,27,1575420030,21.50,97.0,74.0,1,1,0,17.2
Status,1682237147000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237147000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237147000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237147000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237147000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237147000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237147000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Fix,GPS,13.0075639000,80.2500403800,-45.357391357421875,0.0,40.928062,,1682237148000,1.17047,,683773992670639,44.917538
Status,1682237148000,27,0,1,6,1575420030,18.10,18.0,36.0,1,1,1,14.5
Status,1682237148000,27,1,1,12,1575420030,17.70,329.0,24.0,1,1,0,14.1
Status,1682237148000,27,2,1,24,1575420030,20.20,266.0,31.0,1,1,0,16.6
Status,1682237148000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237148000,27,4,1,11,1575420030,0.00,317.0,65.0,0,1,0,0.0
Status,1682237148000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237148000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237148000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237148000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237148000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237148000,27,10,4,194,1575420030,0.00,121.0,29.0,0,1,0,0.0
Status,1682237148000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237148000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237148000,27,13,3,18,1600312450,16.00,354.0,29.0,1,1,0,12.0
Status,1682237148000,27,14,3,15,1602000000,17.20,171.0,60.0,1,1,0,13.200001
Status,1682237148000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237148000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237148000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237148000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237148000,27,19,6,27,1575420030,21.50,97.0,74.0,1,1,0,17.2
Status,1682237148000,27,20,6,7,1575420030,0.00,167.0,11.0,0,1,0,0.0
Status,1682237148000,27,21,6,8,1575420030,0.00,119.0,6.0,0,1,0,0.0
Status,1682237148000,27,22,6,13,1575420030,0.00,344.0,56.0,0,1,0,0.0
Status,1682237148000,27,23,6,15,1575420030,0.00,31.0,16.0,0,1,0,0.0
Status,1682237148000,27,24,6,21,1575420030,0.00,333.0,43.0,0,1,0,0.0
Status,1682237148000,27,25,6,26,1575420030,0.00,256.0,39.0,0,1,0,0.0
Status,1682237148000,27,26,6,30,1575420030,0.00,135.0,22.0,0,1,0,0.0
Raw,1682237148422,668387349000000,18,,-1365603979073394402,-0.027130126953125,466.11050493083894,0.22002560378783453,53.257592859157775,69,12,0.0,16399,29166345050708,106,17.7,-601.5944213867188,3.6740002632141113,16,0.0,0.0,1575420030,,,,0,,1,-0.15,14.1,0.0,0.0,,,C,683774419362513
Raw,1682237148422,668387349000000,18,,-1365603979073394402,-0.027130126953125,466.11050493083894,0.22002560378783453,53.257592859157775,69,24,0.0,16399,29166346081379,80,20.2,104.75666809082031,1.8654999732971191,16,0.0,0.0,1575420030,,,,0,,1,-0.15,16.599999999999998,0.0,0.0,,,C,683774419362513
Fix,GPS,13.0075639200,80.2500404100,-45.354400634765625,0.0,38.77945,,1682237149000,1.5508063,,683774992754909,45.40342
Status,1682237149000,27,0,1,6,1575420030,18.10,18.0,36.0,1,1,1,14.5
Status,1682237149000,27,1,1,12,1575420030,17.70,329.0,24.0,1,1,0,14.1
Status,1682237149000,27,2,1,24,1575420030,20.20,266.0,31.0,1,1,0,16.6
Status,1682237149000,27,3,1,5,1575420030,0.00,188.0,30.0,0,1,0,0.0
Status,1682237149000,27,4,1,11,1575420030,0.00,317.0,65.0,0,1,0,0.0
Status,1682237149000,27,5,1,13,1575420030,0.00,192.0,7.0,0,1,1,0.0
Status,1682237149000,27,6,1,14,1575420030,0.00,131.0,20.0,0,1,1,0.0
Status,1682237149000,27,7,1,17,1575420030,0.00,64.0,14.0,0,1,1,0.0
Status,1682237149000,27,8,1,19,1575420030,0.00,41.0,26.0,0,1,1,0.0
Status,1682237149000,27,9,1,20,1575420030,0.00,169.0,57.0,0,1,0,0.0
Status,1682237149000,27,10,4,194,1575420030,0.00,121.0,29.0,0,1,0,0.0
Status,1682237149000,27,11,4,195,1575420030,0.00,53.0,22.0,0,1,0,0.0
Status,1682237149000,27,12,4,196,1575420030,0.00,84.0,22.0,0,0,0,0.0
Status,1682237149000,27,13,3,18,1600312450,15.90,354.0,29.0,0,1,0,11.9
Status,1682237149000,27,14,3,15,1602000000,17.20,171.0,60.0,1,1,0,13.200001
Status,1682237149000,27,15,3,16,1601437440,0.00,319.0,58.0,0,1,0,0.0
Status,1682237149000,27,16,3,19,1603687550,0.00,300.0,34.0,0,1,0,0.0
Status,1682237149000,27,17,3,3,1604812540,0.00,104.0,17.0,0,1,0,0.0
Status,1682237149000,27,18,3,4,1605374980,0.00,154.0,11.0,0,1,0,0.0
Status,1682237149000,27,19,6,27,1575420030,21.50,97.0,74.0,1,1,0,17.2
